# Test Config Name: RvRvO 5G US
# Application: Throughput
# Duration: 30
# Estimated Duration: 6097 [s]
# Settling Time: 5
# Reporting Interval: 1
# Traffic Pair 1 (Traffic 1): From: 192.168.1.50@PL5-90130-05 (192.168.1.50) To: 192.168.1.28@server (192.168.1.28)
# Pal Endpoint 1: 192.168.1.50 (192.168.1.50@PL5-90130-05)
# Pal Stats Endpoint 1: 169.254.26.5
# Attenuation 1: 169.254.20.11 (Pal5)
# Turntable 1: 169.254.24.7 (TT)
# CSV Format Version: 1.0

Test Run, Time [ms], Position [Deg], Attenuation 1 [dB], MPE State, Traffic Pair 1 Protocol, Traffic Pair 1 Throughput [Mbps], Traffic Pair 1 Jitter [ms], Traffic Pair 1 Packets, Traffic Pair 1 Lost Packets, Traffic Pair 1 Lost Percent [%], Test Status, Pal Stats Endpoint 1 Mode, Pal Stats Endpoint 1 Association Status, Pal Stats Endpoint 1 Association Channel, Pal Stats Endpoint 1 Control Rssi [dBm], Pal Stats Endpoint 1 Data Rssi [dBm], Pal Stats Endpoint 1 Rx Rate [Mbps], Pal Stats Endpoint 1 Tx Rate [Mbps], Pal Stats Endpoint 1 Congestion [%], Pal Stats Endpoint 1 vsta Association Count, Pal Stats Endpoint 1 vsta Total Count, Pal Stats Endpoint 1 BSSID, Pal Stats Endpoint 1 Downlink, Pal Stats Endpoint 1 Uplink, Pal Stats Endpoint 1 Cumulative Throughput, Pal Stats Endpoint 1 Ch0 Rssi, Pal Stats Endpoint 1 Ch1 Rssi, Pal Stats Endpoint 1 Ch2 Rssi, Pal Stats Endpoint 1 Ch3 Rssi, Pal Stats Endpoint 1 Scanning Channel, Pal Stats Endpoint 1 RxBw [MHz], Pal Stats Endpoint 1 TxBw [MHz], Pal Stats Endpoint 1 RxBw Packet Count, Pal Stats Endpoint 1 TxBw Packet Count, Pal Stats Endpoint 1 RxNss, Pal Stats Endpoint 1 TxNss, Pal Stats Endpoint 1 RxNss Packet Count, Pal Stats Endpoint 1 TxNss Packet Count, Pal Stats Endpoint 1 RxMCS, Pal Stats Endpoint 1 TxMCS, Pal Stats Endpoint 1 RxMCS Count, Pal Stats Endpoint 1 TxMCS Count
1, 4263000, 300, 21, #N/A, TCP, 529, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -57, -64, 520, 975, 93.13, 1, 1, 70:0b:01:f6:48:87, 0, 609, 609, -70, -74, -67, -72, #N/A, 80, 80, 125, 700, 4, 3, 104, 696, 7, 7, 59, 570
1, 4264000, 300, 21, #N/A, TCP, 498, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -57, -64, 1040, 702, 93.32, 1, 1, 70:0b:01:f6:48:87, 0, 562, 562, -71, -74, -67, -72, #N/A, 80, 80, 138, 423, 4, 3, 127, 421, 5, 7, 103, 308
1, 4265000, 300, 21, #N/A, TCP, 603, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -57, -64, 1040, 975, 91.72, 1, 1, 70:0b:01:f6:48:87, 0, 537, 537, -70, -74, -67, -73, #N/A, 80, 80, 121, 657, 4, 3, 117, 657, 5, 7, 105, 475
1, 4266000, 300, 21, #N/A, TCP, 542, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -57, -64, 1040, 702, 93.31, 1, 1, 70:0b:01:f6:48:87, 0, 626, 626, -71, -75, -68, -73, #N/A, 80, 80, 131, 466, 4, 3, 128, 464, 5, 7, 113, 443
1, 4267000, 300, 21, #N/A, TCP, 559, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -57, -64, 1040, 975, 93.84, 1, 1, 70:0b:01:f6:48:87, 1, 580, 581, -70, -74, -67, -72, #N/A, 80, 80, 135, 664, 4, 3, 132, 663, 5, 7, 111, 508
1, 4268000, 300, 21, #N/A, TCP, 433, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -57, -64, 1040, 975, 92.93, 1, 1, 70:0b:01:f6:48:87, 0, 596, 596, -70, -74, -67, -72, #N/A, 80, 80, 122, 464, 4, 3, 118, 464, 5, 7, 107, 418
1, 4269000, 300, 21, #N/A, TCP, 540, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -57, -64, 1040, 650, 94.4, 1, 1, 70:0b:01:f6:48:87, 0, 453, 453, -70, -74, -67, -72, #N/A, 80, 80, 123, 581, 4, 2, 119, 309, 5, 7, 87, 404
1, 4270000, 300, 21, #N/A, TCP, 474, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -57, -64, 1040, 975, 92.83, 1, 1, 70:0b:01:f6:48:87, 1, 563, 564, -71, -74, -67, -73, #N/A, 80, 80, 133, 439, 4, 3, 131, 673, 5, 7, 103, 363
1, 4271000, 300, 21, #N/A, TCP, 535, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -57, -64, 1040, 975, 92.56, 1, 1, 70:0b:01:f6:48:87, 1, 500, 501, -70, -74, -67, -73, #N/A, 80, 80, 154, 599, 4, 3, 151, 597, 5, 7, 135, 310
1, 4272000, 300, 21, #N/A, TCP, 536, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -57, -64, 1040, 975, 93.15, 1, 1, 70:0b:01:f6:48:87, 1, 568, 569, -70, -74, -67, -72, #N/A, 80, 80, 188, 430, 4, 3, 183, 427, 5, 7, 147, 355
1, 4273000, 300, 21, #N/A, TCP, 529, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -57, -64, 1040, 975, 93.67, 1, 1, 70:0b:01:f6:48:87, 1, 583, 584, -70, -74, -67, -73, #N/A, 80, 80, 174, 667, 4, 3, 170, 664, 5, 7, 146, 559
1, 4274000, 300, 21, #N/A, TCP, 549, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -57, -64, 1040, 975, 92.89, 1, 1, 70:0b:01:f6:48:87, 1, 572, 573, -70, -74, -67, -73, #N/A, 80, 80, 150, 418, 4, 3, 142, 420, 6, 7, 141, 289
1, 4275000, 300, 24, #N/A, TCP, 425, #N/A, #N/A, #N/A, #N/A, Step, station, Associated, 44-[36 40 44 48], -57, -64, 1040, 975, 93.88, 1, 1, 70:0b:01:f6:48:87, 1, 579, 580, -71, -74, -67, -73, #N/A, 80, 80, 155, 671, 4, 3, 151, 668, 5, 7, 102, 491
1, 4276000, 300, 24, #N/A, TCP, 348, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 93.53, 1, 1, 70:0b:01:f6:48:87, 0, 439, 439, -73, -77, -70, -76, #N/A, 80, 80, 67, 381, 4, 3, 66, 379, 8, 5, 64, 310
1, 4277000, 300, 24, #N/A, TCP, 324, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -62, -68, 780, 450, 94.39, 1, 1, 70:0b:01:f6:48:87, 1, 333, 334, -75, -78, -71, -77, #N/A, 80, 40, 96, 292, 4, 3, 93, 456, 4, 7, 61, 437
1, 4278000, 300, 24, #N/A, TCP, 322, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -62, -68, 780, 450, 93.93, 1, 1, 70:0b:01:f6:48:87, 0, 345, 345, -75, -79, -71, -77, #N/A, 80, 40, 67, 369, 4, 3, 64, 377, 4, 7, 59, 370
1, 4279000, 300, 24, #N/A, TCP, 310, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -62, -68, 702, 450, 95.01, 1, 1, 70:0b:01:f6:48:87, 0, 318, 318, -74, -78, -71, -77, #N/A, 80, 40, 68, 552, 4, 3, 66, 562, 4, 7, 60, 482
1, 4280000, 300, 24, #N/A, TCP, 314, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -62, -68, 780, 450, 94.04, 1, 1, 70:0b:01:f6:48:87, 0, 345, 345, -75, -78, -71, -76, #N/A, 80, 40, 95, 369, 4, 3, 85, 375, 4, 7, 72, 369
1, 4281000, 300, 24, #N/A, TCP, 383, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -61, -67, 702, 450, 92.25, 1, 1, 70:0b:01:f6:48:87, 0, 340, 340, -74, -77, -70, -76, #N/A, 80, 40, 27, 563, 4, 3, 27, 576, 5, 7, 55, 551
1, 4282000, 300, 24, #N/A, TCP, 422, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 94.01, 1, 1, 70:0b:01:f6:48:87, 1, 444, 445, -73, -77, -70, -76, #N/A, 80, 80, 120, 555, 4, 3, 116, 381, 4, 9, 96, 232
1, 4283000, 300, 24, #N/A, TCP, 491, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 650, 94.36, 1, 1, 70:0b:01:f6:48:87, 0, 443, 443, -73, -77, -70, -76, #N/A, 80, 80, 79, 601, 4, 3, 77, 405, 4, 5, 66, 401
1, 4284000, 300, 24, #N/A, TCP, 472, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 94.4, 1, 1, 70:0b:01:f6:48:87, 0, 523, 523, -73, -77, -70, -76, #N/A, 80, 80, 98, 405, 4, 3, 93, 401, 4, 5, 84, 397
1, 4285000, 300, 24, #N/A, TCP, 440, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 94.7, 1, 1, 70:0b:01:f6:48:87, 1, 500, 501, -73, -78, -70, -76, #N/A, 80, 80, 107, 627, 4, 3, 104, 621, 4, 5, 86, 617
1, 4286000, 300, 24, #N/A, TCP, 471, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 93.7, 1, 1, 70:0b:01:f6:48:87, 0, 468, 468, -73, -77, -70, -76, #N/A, 80, 80, 80, 399, 4, 3, 77, 396, 4, 5, 74, 382
1, 4287000, 300, 24, #N/A, TCP, 448, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 94.75, 1, 1, 70:0b:01:f6:48:87, 0, 499, 499, -73, -78, -70, -76, #N/A, 80, 80, 77, 617, 4, 3, 73, 611, 5, 5, 59, 607
1, 4288000, 300, 24, #N/A, TCP, 447, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 92.24, 1, 1, 70:0b:01:f6:48:87, 0, 476, 476, -73, -77, -70, -76, #N/A, 80, 80, 74, 397, 4, 3, 68, 394, 4, 5, 52, 390
1, 4289000, 300, 24, #N/A, TCP, 470, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 94.61, 1, 1, 70:0b:01:f6:48:87, 0, 473, 473, -73, -77, -70, -76, #N/A, 80, 80, 71, 613, 4, 3, 69, 609, 4, 5, 50, 603
1, 4290000, 300, 24, #N/A, TCP, 438, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 94.53, 1, 1, 70:0b:01:f6:48:87, 0, 500, 500, -73, -78, -70, -76, #N/A, 80, 80, 79, 401, 4, 3, 76, 397, 4, 5, 73, 394
1, 4291000, 300, 24, #N/A, TCP, 445, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 94.33, 1, 1, 70:0b:01:f6:48:87, 0, 462, 462, -73, -77, -70, -76, #N/A, 80, 80, 76, 606, 4, 3, 70, 601, 5, 5, 61, 575
1, 4292000, 300, 24, #N/A, TCP, 467, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 93.68, 1, 1, 70:0b:01:f6:48:87, 0, 473, 473, -73, -77, -70, -76, #N/A, 80, 80, 72, 403, 4, 3, 37, 400, 4, 5, 36, 397
1, 4293000, 300, 24, #N/A, TCP, 438, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 94.25, 1, 1, 70:0b:01:f6:48:87, 0, 495, 495, -74, -78, -70, -76, #N/A, 80, 80, 81, 651, 3, 3, 64, 646, 5, 5, 85, 639
1, 4294000, 300, 24, #N/A, TCP, 453, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 93.38, 1, 1, 70:0b:01:f6:48:87, 0, 464, 464, -73, -78, -70, -76, #N/A, 80, 80, 88, 397, 3, 3, 84, 394, 7, 5, 59, 391
1, 4295000, 300, 24, #N/A, TCP, 460, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 94.53, 1, 1, 70:0b:01:f6:48:87, 0, 481, 481, -73, -77, -70, -76, #N/A, 80, 80, 68, 627, 3, 3, 66, 621, 5, 5, 54, 617
1, 4296000, 300, 24, #N/A, TCP, 457, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 94.2, 1, 1, 70:0b:01:f6:48:87, 0, 486, 486, -73, -77, -70, -76, #N/A, 80, 80, 76, 403, 3, 3, 75, 399, 5, 5, 56, 396
1, 4297000, 300, 24, #N/A, TCP, 448, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 94.65, 1, 1, 70:0b:01:f6:48:87, 0, 487, 487, -73, -78, -70, -77, #N/A, 80, 80, 85, 629, 3, 3, 83, 624, 5, 5, 80, 618
1, 4298000, 300, 24, #N/A, TCP, 463, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 93.33, 1, 1, 70:0b:01:f6:48:87, 0, 472, 472, -73, -77, -70, -76, #N/A, 80, 80, 92, 388, 3, 3, 91, 386, 5, 7, 73, 387
1, 4299000, 300, 24, #N/A, TCP, 447, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -60, -67, 975, 702, 94.25, 1, 1, 70:0b:01:f6:48:87, 0, 490, 490, -73, -77, -70, -76, #N/A, 80, 80, 85, 637, 3, 3, 84, 631, 5, 5, 73, 626
1, 4300000, 300, 27, #N/A, TCP, 413, #N/A, #N/A, #N/A, #N/A, Step, station, Associated, 44-[36 40 44 48], -60, -67, 780, 702, 93.48, 1, 1, 70:0b:01:f6:48:87, 0, 476, 476, -73, -77, -70, -75, #N/A, 80, 80, 99, 406, 3, 3, 97, 402, 7, 5, 99, 399
1, 4301000, 300, 27, #N/A, TCP, 371, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -68, 526, 526, 94.8, 1, 1, 70:0b:01:f6:48:87, 0, 412, 412, -77, -81, -73, -80, #N/A, 80, 80, 97, 567, 3, 3, 96, 561, 5, 4, 67, 323
1, 4302000, 300, 27, #N/A, TCP, 372, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 585, 526, 90.32, 1, 1, 70:0b:01:f6:48:87, 0, 394, 394, -76, -81, -73, -80, #N/A, 80, 80, 74, 365, 3, 3, 71, 238, 5, 5, 46, 351
1, 4303000, 300, 27, #N/A, TCP, 393, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 292, 526, 94.69, 1, 1, 70:0b:01:f6:48:87, 0, 395, 395, -76, -81, -73, -79, #N/A, 80, 80, 64, 565, 3, 3, 61, 559, 4, 4, 55, 554
1, 4304000, 300, 27, #N/A, TCP, 387, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 585, 526, 94.59, 1, 1, 70:0b:01:f6:48:87, 0, 418, 418, -77, -81, -74, -80, #N/A, 80, 80, 53, 375, 3, 3, 53, 371, 5, 4, 28, 368
1, 4305000, 300, 27, #N/A, TCP, 395, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 292, 526, 94.81, 1, 1, 70:0b:01:f6:48:87, 1, 408, 409, -77, -81, -73, -79, #N/A, 80, 80, 117, 551, 3, 3, 110, 545, 4, 4, 69, 540
1, 4306000, 300, 27, #N/A, TCP, 352, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 292, 526, 91.93, 1, 1, 70:0b:01:f6:48:87, 0, 418, 418, -76, -80, -73, -79, #N/A, 80, 80, 78, 363, 3, 3, 76, 360, 5, 4, 66, 356
1, 4307000, 300, 27, #N/A, TCP, 353, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 585, 526, 94.78, 1, 1, 70:0b:01:f6:48:87, 1, 373, 374, -77, -81, -73, -79, #N/A, 80, 80, 84, 556, 3, 3, 80, 551, 4, 4, 68, 546
1, 4308000, 300, 27, #N/A, TCP, 356, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 292, 526, 94.2, 1, 1, 70:0b:01:f6:48:87, 0, 373, 373, -76, -81, -73, -79, #N/A, 80, 80, 91, 370, 3, 4, 88, 209, 4, 5, 50, 206
1, 4309000, 300, 27, #N/A, TCP, 382, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 585, 526, 94.8, 1, 1, 70:0b:01:f6:48:87, 1, 379, 380, -77, -80, -73, -79, #N/A, 80, 80, 82, 558, 3, 3, 78, 533, 4, 4, 71, 527
1, 4310000, 300, 27, #N/A, TCP, 364, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 292, 526, 91.24, 1, 1, 70:0b:01:f6:48:87, 0, 405, 405, -76, -80, -72, -79, #N/A, 80, 80, 96, 357, 3, 3, 94, 353, 5, 4, 74, 350
1, 4311000, 300, 27, #N/A, TCP, 361, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 195, 526, 94.38, 1, 1, 70:0b:01:f6:48:87, 0, 387, 387, -76, -80, -73, -79, #N/A, 80, 80, 98, 557, 3, 3, 95, 552, 4, 4, 51, 546
1, 4312000, 300, 27, #N/A, TCP, 329, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 526, 526, 91.91, 1, 1, 70:0b:01:f6:48:87, 0, 379, 379, -77, -81, -73, -79, #N/A, 80, 80, 83, 363, 3, 3, 80, 359, 5, 4, 79, 356
1, 4313000, 300, 27, #N/A, TCP, 357, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 702, 526, 91.72, 1, 1, 70:0b:01:f6:48:87, 0, 327, 327, -77, -81, -73, -79, #N/A, 80, 80, 103, 539, 3, 3, 103, 445, 5, 4, 67, 442
1, 4314000, 300, 27, #N/A, TCP, 379, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 585, 526, 94.47, 1, 1, 70:0b:01:f6:48:87, 1, 405, 406, -77, -80, -73, -79, #N/A, 80, 80, 100, 367, 3, 2, 98, 184, 5, 5, 50, 307
1, 4315000, 300, 27, #N/A, TCP, 399, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 292, 526, 94.78, 1, 1, 70:0b:01:f6:48:87, 0, 402, 402, -76, -81, -73, -79, #N/A, 80, 80, 118, 552, 3, 3, 115, 727, 5, 4, 61, 541
1, 4316000, 300, 27, #N/A, TCP, 395, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 292, 526, 93.61, 1, 1, 70:0b:01:f6:48:87, 0, 424, 424, -76, -81, -73, -79, #N/A, 80, 80, 80, 367, 3, 3, 75, 363, 4, 4, 62, 360
1, 4317000, 300, 27, #N/A, TCP, 392, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 585, 526, 94.78, 1, 1, 70:0b:01:f6:48:87, 0, 418, 418, -76, -81, -73, -79, #N/A, 80, 80, 99, 557, 3, 3, 96, 552, 5, 4, 62, 546
1, 4318000, 300, 27, #N/A, TCP, 388, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 585, 526, 94.17, 1, 1, 70:0b:01:f6:48:87, 1, 415, 416, -76, -81, -73, -79, #N/A, 80, 80, 104, 363, 3, 3, 100, 360, 4, 4, 79, 356
1, 4319000, 300, 27, #N/A, TCP, 398, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 292, 526, 94.7, 1, 1, 70:0b:01:f6:48:87, 1, 413, 414, -76, -80, -73, -79, #N/A, 80, 80, 132, 550, 3, 3, 130, 545, 4, 4, 88, 539
1, 4320000, 300, 27, #N/A, TCP, 387, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 292, 526, 92.43, 1, 1, 70:0b:01:f6:48:87, 1, 420, 421, -76, -80, -74, -79, #N/A, 80, 80, 78, 367, 3, 3, 72, 363, 5, 4, 80, 360
1, 4321000, 300, 27, #N/A, TCP, 372, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -63, -71, 292, 526, 94.19, 1, 1, 70:0b:01:f6:48:87, 0, 410, 410, -76, -80, -73, -79, #N/A, 80, 80, 94, 557, 3, 3, 91, 552, 4, 4, 54, 546
1, 4322000, 300, 27, #N/A, TCP, 391, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -64, -71, 585, 526, 94.34, 1, 1, 70:0b:01:f6:48:87, 1, 394, 395, -77, -80, -74, -79, #N/A, 80, 80, 74, 361, 3, 3, 72, 357, 5, 4, 52, 354
1, 4323000, 300, 27, #N/A, TCP, 373, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -64, -71, 585, 526, 94.88, 1, 1, 70:0b:01:f6:48:87, 0, 416, 416, -77, -81, -73, -79, #N/A, 80, 80, 72, 566, 3, 3, 69, 561, 4, 4, 51, 555
1, 4324000, 300, 27, #N/A, TCP, 389, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -64, -71, 292, 526, 94.69, 1, 1, 70:0b:01:f6:48:87, 1, 394, 395, -76, -80, -73, -79, #N/A, 80, 80, 92, 359, 3, 3, 88, 355, 4, 4, 57, 352
1, 4325000, 300, 30, #N/A, TCP, 215, #N/A, #N/A, #N/A, #N/A, Step, station, Associated, 44-[36 40 44 48], -63, -71, 585, 526, 95.08, 1, 1, 70:0b:01:f6:48:87, 0, 409, 409, -76, -80, -74, -79, #N/A, 80, 80, 105, 557, 3, 3, 105, 551, 5, 4, 76, 547
1, 4326000, 300, 30, #N/A, TCP, 158, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -68, -72, 390, 243, 81.64, 1, 1, 70:0b:01:f6:48:87, 0, 189, 189, -81, -86, -78, -83, #N/A, 80, 40, 97, 178, 3, 3, 83, 276, 4, 4, 43, 261
1, 4327000, 300, 30, #N/A, TCP, 243, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -68, -74, 234, 243, 94.62, 1, 1, 70:0b:01:f6:48:87, 1, 197, 198, -81, -85, -78, -84, #N/A, 80, 40, 81, 563, 4, 3, 49, 569, 4, 4, 62, 564
1, 4328000, 300, 30, #N/A, TCP, 175, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -68, -75, 234, 243, 94.99, 1, 1, 70:0b:01:f6:48:87, 0, 203, 203, -81, -86, -79, -84, #N/A, 80, 40, 2, 398, 3, 3, 35, 402, 6, 4, 43, 398
1, 4329000, 300, 30, #N/A, TCP, 196, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -67, -75, 195, 243, 94.78, 1, 1, 70:0b:01:f6:48:87, 1, 185, 186, -81, -85, -78, -84, #N/A, 80, 40, 147, 548, 2, 3, 126, 554, 4, 4, 97, 550
1, 4330000, 300, 30, #N/A, TCP, 179, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -68, -75, 390, 243, 95.11, 1, 1, 70:0b:01:f6:48:87, 0, 206, 206, -81, -85, -78, -83, #N/A, 80, 40, 1, 392, 3, 3, 21, 397, 5, 4, 19, 393
1, 4331000, 300, 30, #N/A, TCP, 187, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -68, -75, 390, 243, 94.74, 1, 1, 70:0b:01:f6:48:87, 1, 190, 191, -80, -85, -78, -83, #N/A, 80, 40, 120, 576, 2, 3, 117, 583, 4, 4, 88, 578
1, 4332000, 300, 30, #N/A, TCP, 283, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -66, -75, 195, 351, 77.75, 1, 1, 70:0b:01:f6:48:87, 0, 225, 225, -79, -84, -77, -82, #N/A, 80, 80, 71, 308, 2, 3, 68, 243, 4, 4, 65, 333
1, 4333000, 300, 30, #N/A, TCP, 249, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -66, -75, 468, 351, 89.69, 1, 1, 70:0b:01:f6:48:87, 0, 278, 278, -80, -84, -77, -82, #N/A, 80, 80, 39, 568, 2, 2, 37, 559, 5, 4, 27, 555
1, 4334000, 300, 30, #N/A, TCP, 269, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -66, -75, 195, 351, 94.26, 1, 1, 70:0b:01:f6:48:87, 0, 282, 282, -80, -84, -77, -82, #N/A, 80, 80, 139, 360, 2, 3, 131, 349, 4, 3, 110, 334
1, 4335000, 300, 30, #N/A, TCP, 284, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -67, -75, 390, 351, 94.81, 1, 1, 70:0b:01:f6:48:87, 0, 288, 288, -80, -83, -77, -82, #N/A, 80, 80, 61, 596, 2, 3, 58, 356, 4, 3, 57, 317
1, 4336000, 300, 30, #N/A, TCP, 250, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -67, -75, 468, 351, 95.02, 1, 1, 70:0b:01:f6:48:87, 0, 281, 281, -80, -84, -77, -82, #N/A, 80, 80, 2, 392, 3, 2, 9, 386, 7, 4, 28, 677
1, 4337000, 300, 30, #N/A, TCP, 278, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -67, -75, 195, 351, 94.72, 1, 1, 70:0b:01:f6:48:87, 1, 284, 285, -79, -84, -76, -82, #N/A, 80, 80, 173, 533, 2, 2, 160, 523, 4, 4, 134, 518
1, 4338000, 300, 30, #N/A, TCP, 242, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -66, -75, 468, 351, 94.71, 1, 1, 70:0b:01:f6:48:87, 0, 268, 268, -80, -85, -77, -82, #N/A, #N/A, 80, 0, 408, #N/A, 2, 0, 263, 5, 4, 15, 279
